stock_code,description,total_revenue,total_quantity,total_orders,average_price
23332,IVORY WICKER HEART LARGE,3542.7099999999996,2059,287,1.761689189189189
23333,IVORY WICKER HEART MEDIUM,2680.45,2077,232,1.3332644628099173
23334,IVORY WICKER HEART SMALL,1491.75,2271,130,0.7883823529411764
23335,EGG FRYING PAN IVORY,765.82,365,94,2.3341052631578947
23336,EGG FRYING PAN PINK,519.25,225,85,2.604418604651163
23337,EGG FRYING PAN MINT,388.75,180,69,2.287971014492754
23338,EGG FRYING PAN RED,902.9200000000001,425,108,2.3414814814814817
23339,EGG FRYING PAN BLUE,400.84000000000003,173,76,2.511578947368421
23340,VINTAGE CHRISTMAS CAKE FRILL,4034.08,2500,151,1.9589473684210525
23341,PINK DINER WALL CLOCK,2741.35,307,121,9.943057851239669
23342,MINT DINER CLOCK,17,2,1,8.5
23342,MINT DINER WALL CLOCK,3159.41,371,162,8.835555555555555
23343,JUMBO BAG VINTAGE CHRISTMAS,13489.91,5818,472,2.421369294605809
23344,JUMBO BAG 50'S CHRISTMAS,23289.27,10025,711,2.4209065550906557
23345,DOLLY GIRL BEAKER,2886.25,2451,174,1.5064204545454545
23346,SPACEBOY BEAKER,3112.34,2628,184,1.5186559139784945
23347,I LOVE LONDON BEAKER,1042.3,832,95,1.5633333333333332
23348,CHILDRENS TOY COOKING UTENSIL SET,1608.85,734,166,2.5855952380952383
23349,ROLL WRAP VINTAGE CHRISTMAS,4312.6,3197,335,1.5443695014662757
23350,ROLL WRAP VINTAGE SPOT,3415.08,2688,303,1.462653721682848
23351,ROLL WRAP 50'S CHRISTMAS,4770.7699999999995,3439,351,1.5130985915492958
23352,ROLL WRAP 50'S RED CHRISTMAS,2444.2,1788,211,1.512877358490566
23353,6 GIFT TAGS VINTAGE CHRISTMAS,3490.1299999999997,3983,325,0.9998784194528875
23354,6 GIFT TAGS 50'S CHRISTMAS,3379.6,3680,319,0.9735168195718654
23355,HOT WATER BOTTLE KEEP CALM,28360.600000000002,5732,778,5.275202020202021
23356,LOVE HOT WATER BOTTLE,13304.570000000002,2354,476,6.206144329896907
23357,HOT WATER BOTTLE SEX BOMB,1982.0500000000002,450,102,5.005242718446602
23358,HOT STUFF HOT WATER BOTTLE,1889.94,558,88,4.2088636363636365
23359,SET OF 12 T-LIGHTS VINTAGE DOILEY,118.94999999999999,61,6,1.95
23359,SET OF 12 T-LIGHTS VINTAGE DOILY,1747.51,929,73,1.9891780821917808
23360,SET 8 CANDLES VINTAGE DOILEY,216.29999999999998,122,7,1.907142857142857
23360,SET 8 CANDLES VINTAGE DOILY,2070.1,1060,107,2.0720183486238533
23365,SET 12 COLOUR PENCILS LOVE LONDON,1463.0800000000002,1857,169,0.794393063583815
23366,SET 12 COLOUR PENCILS DOILEY,31.200000000000003,48,3,0.65
23366,SET 12 COLOURING PENCILS DOILEY,0.65,1,1,0.65
23366,SET 12 COLOURING PENCILS DOILY,1636.1000000000001,2200,191,0.8190721649484536
23367,SET 12 COLOUR PENCILS SPACEBOY,2480.8,3262,281,0.7570422535211268
23368,SET 12 COLOUR PENCILS DOLLY GIRL,1679.5500000000002,2379,232,0.7843220338983051
23369,SET 36 COLOUR PENCILS LOVE LONDON,1581.06,1105,126,1.4970542635658914
23370,SET 36 COLOUR PENCILS DOILEY,80,64,3,1.25
23370,SET 36 COLOURING PENCILS DOILEY,1.25,1,1,1.25
23370,SET 36 COLOURING PENCILS DOILY,2070.35,1485,147,1.5463758389261746
23371,SET 36 COLOUR PENCILS SPACEBOY,2304.78,1705,185,1.5179032258064515
23372,SET 36 COLOUR PENCILS DOLLY GIRL,1730.29,1373,146,1.6159999999999999
23373,VINTAGE CHRISTMAS PAPER GIFT BAG,1313.3899999999999,1608,100,0.9070999999999999
23374,RED SPOT PAPER GIFT BAG,1954.6299999999999,2446,130,0.8675384615384615
23375,50'S CHRISTMAS PAPER GIFT BAG,1100.6899999999998,1342,103,0.9369902912621358
23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,1375.55,3015,154,0.5086708860759493
23377,PACK OF 12 DOLLY GIRL TISSUES,592.4499999999999,1351,133,0.5607462686567164
23378,PACK OF 12 50'S CHRISTMAS TISSUES,1840.08,3997,176,0.463224043715847
23379,PACK OF 12 RED APPLE TISSUES,465.36,1220,76,0.5376623376623376
23380,PACK OF 12 DOILEY TISSUES,28.08,72,2,0.39
23380,PACK OF 12 VINTAGE DOILY TISSUES,946.06,2248,118,0.4875833333333333
23381,PACK OF 12 VINTAGE LEAF TISSUES,562.88,1496,80,0.4760493827160494
23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,7311.18,1863,219,4.665090909090909
23388,WOODLAND MINI BACKPACK,3411.34,816,152,4.640657894736842
23388,WOODLAND MINI RUCKSACK,20.75,5,2,4.15
23389,SPACEBOY MINI BACKPACK,4697.54,1102,233,4.537829787234043
23389,SPACEBOY MINI RUCKSACK,53.95,13,4,4.15
23390,DOLLY GIRL MINI BACKPACK,2992.3900000000003,739,161,4.392682926829268
23390,DOLLY GIRL MINI RUCKSACK,33.2,8,2,4.15
23391,I LOVE LONDON MINI BACKPACK,1624.02,388,86,4.616666666666667
23391,I LOVE LONDON MINI RUCKSACK,4.15,1,1,4.15
23392,SPACEBOY ROCKET LOLLY MAKERS,1425.1100000000001,638,112,2.7098230088495576
23393,HOME SWEET HOME CUSHION COVER,3147.91,785,227,4.487816593886463
23394,POSTE FRANCE CUSHION COVER,1877.6499999999999,435,150,4.954210526315789
23395,BELLE JARDINIERE CUSHION COVER,3253.33,747,209,4.921142857142857
23396,BUTTERFLY CUSHION COVER,30,8,2,3.75
23396,LA JARDIN BOTANIQUE CUSHION COVER,375.53,87,28,5.007142857142857
23396,LE JARDIN BOTANIQUE CUSHION COVER,2330,555,165,4.787470588235294
23397,FOOT STOOL HOME SWEET HOME,5077.75,487,216,11.581388888888888
23398,HANGING HEART BONHEUR,535.35,606,69,1.0450666666666666
23399,HOME SWEET HOME HANGING HEART,1745.55,1914,225,1.107008547008547
23400,SHELF WITH 4 HOOKS HOME SWEET HOME,2396.84,459,106,6.859719626168224
23401,RUSTIC MIRROR WITH LACE HEART,2354.8700000000003,459,83,7.090361445783133
23402,HOME SWEEET HOME 3 PEG HANGER,93.75,25,4,3.75
23402,HOME SWEET HOME 3 PEG HANGER,1053.53,271,64,4.49640625
23403,LETTER HOLDER HOME SWEET HOME,2204.11,625,134,4.374
23404,HOME SWEET HOME BLACKBOARD,4532.06,1005,168,6.027261904761905
23405,HOME SWEET HOME 2 DRAWER CABINET,1311.48,252,70,5.985492957746479
23406,HOME SWEET HOME KEY HOLDER,2416.4100000000003,455,110,7.117727272727273
23407,SET OF 2 TRAYS HOME SWEET HOME,2659.68,260,130,10.698307692307692
23408,PHOTO FRAME LINEN AND LACE SMALL,619.84,298,57,2.08
23409,PHOTO FRAME LINEN AND LACE LARGE,779.18,209,42,3.8164285714285713
23410,CURIO CABINET LINEN AND LACE,290.1,36,18,8.027777777777779
23411,TRELLIS COAT RACK,1113.66,226,55,5.86
23412,HEART MIRROR ANTIQUE WHITE,2339.8,356,75,7.727368421052631
23413,DECORATIVE VINTAGE COFFEE  BOX,277,52,22,6.240909090909091
23413,DECROTIVEVINTAGE COFFEE GRINDER BOX,71.08,12,6,6.8966666666666665
23413,VINTAGE COFFEE GRINDER BOX,561.23,109,30,6.259333333333333
23414,ZINC BOX SIGN HOME,1338.9499999999998,137,63,10.075714285714286
23415,HOME SWEET HOME HOOK,412.17999999999995,328,47,1.4517021276595745
23416,CHAMBRE HOOK,184.67999999999998,132,25,1.7564
23417,BATHROOM HOOK,157.5,146,27,1.5964285714285713
23418,LAVENDER TOILETTE BOTTLE,1166,557,79,2.562025316455696
23419,HOME SWEET HOME BOTTLE,1041.64,472,85,2.679529411764706
23420,PANTRY HOOK TEA STRAINER,351.37,164,32,2.33625
23421,PANTRY HOOK SPATULA,349.2,160,33,2.5148484848484847
23422,PANTRY HOOK BALLOON WHISK,477.89,213,47,2.777872340425532
23423,PANTRY 3 HOOK ROLLING PIN HANGER,876.9,219,66,4.536969696969697
23424,GINGHAM RECIPE BOOK BOX,2509.62,462,135,6.186740740740741
23425,STORAGE TIN HOME SWEET HOME,621.44,275,56,3.0989285714285715
23426,METAL SIGN DROP YOUR PANTS,3427.09,1269,205,3.336618357487923
23427,STOOL HOME SWEET HOME,2848.08,236,113,12.971578947368421
23428,IVORY RETRO KITCHEN WALL CLOCK,659.61,75,32,9.970625
23429,RED RETRO KITCHEN WALL CLOCK,400.01,47,23,8.887391304347826
23430,BLUE RETRO KITCHEN WALL CLOCK,301.88,36,18,8.621111111111112
23431,NATURAL HANGING QUILTED HEARTS,1161.27,1437,71,1.3712328767123287
23432,PRETTY HANGING QUILTED HEARTS,1088.36,1276,74,1.3654054054054052
23433,HANGING QUILTED PATCHWORK APPLES,1078.6999999999998,1222,87,1.5156321839080458
23434,3 RAFFIA RIBBONS 50'S CHRISTMAS,1876.27,2085,198,0.8806532663316583
23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,732.42,824,99,0.8976767676767676
23436,GIFT BAG LARGE VINTAGE CHRISTMAS,185,148,9,1.25
23436,VINTAGE CHRISTMAS GIFT BAG LARGE,2167.39,1819,104,1.4629807692307693
23437,50'S CHRISTMAS GIFT BAG LARGE,2343.63,1915,129,1.4265891472868217
23437,GIFT BAG LARGE 50'S CHRISTMAS,30,24,2,1.25
23438,GIFT BAG LARGE SPOT,120,96,6,1.25
23438,RED SPOT GIFT BAG LARGE,2089.92,1713,103,1.3771844660194175
23439,HAND WARMER RED LOVE HEART,8855.51,3986,397,2.2266262135922332
23440,PAINT YOUR OWN EGGS IN CRATE,299.36,164,5,2.0220000000000002
23441,HAND PAINTED HANGING EASTER EGG,9.24,22,3,0.42
23442,12 HANGING EGGS HAND PAINTED,83.2,40,7,2.08
23444,Next Day Carriage,1185,78,78,15.192307692307692
23445,ICE CREAM BUBBLES,2144.64,2648,100,0.8663366336633663
23446,BLUE BUNNY EASTER EGG BASKET,230.24999999999997,157,3,1.5833333333333333
23447,PINK BUNNY EASTER EGG BASKET,231.89999999999998,158,4,1.5999999999999999
23448,CREAM BUNNY EASTER EGG BASKET,41.24999999999999,25,3,1.65
23449,SET OF 6 EASTER RAINBOW CHICKS,15,12,1,1.25
23451,SQUARE MINI PORTRAIT FRAME,556.17,277,52,2.273396226415094
23452,HEART MINI PORTRAIT FRAME,1021.76,518,87,2.07183908045977
23453,OVAL  MINI PORTRAIT FRAME,615.98,316,47,1.9883673469387755
23454,SET OF 3 MINI HANGING PORTRAITS,123.2,32,2,3.95
23454,THREE MINI HANGING FRAMES,610,142,50,4.540566037735849
23455,SMALL PARLOUR FRAME,106.98000000000002,42,2,2.6900000000000004
23455,SMALL PARLOUR PICTURE FRAME,462.45,165,33,2.8782352941176472
23456,MEDIUM PARLOUR FRAME,84.1,22,2,3.95
23456,MEDIUM PARLOUR PICTURE FRAME,550,136,34,4.1264705882352946
23457,LARGE PARLOUR FRAME,122.85,27,2,4.725
23457,LARGE PARLOUR PICTURE FRAME,427.03000000000003,85,29,5.135862068965517
23458,DOLLY CABINET 3 DRAWERS,732.55,49,29,14.95
23459,DOLLY CABINET 2 DRAWERS,387.5,31,18,12.5
23460,SWEETHEART WALL TIDY,987.18,106,42,9.899761904761904
23461,SWEETHEART BIRD HOUSE,3024.61,843,93,4.555555555555555
23462,ROCOCO WALL MIROR,39.9,2,1,19.95
23462,ROCOCO WALL MIRROR WHITE,1347.69,67,37,20.87864864864865
23463,VINTAGE ZINC WATERING CAN,139.39999999999998,13,8,11.206249999999999
23464,VINTAGE ZINC WATERING CAN SMALL,99.2,18,8,6.2125
23465,TUSCAN VILLA BIRD FEEDER,148.63,17,9,9.181111111111111
23465,TUSCAN VILLA FEEDING STATION,99,12,7,8.25
23466,TUSCAN VILLA DOVECOTE,99,12,4,8.25
23466,TUSCAN VILLA DOVECOTE BIRD FEEDER,399.03,43,23,10.403478260869566
23467,VINTAGE ZINC PLANTER,120.08000000000001,32,11,4.366363636363636
23468,TUSCAN VILLA BIRD TABLE,156.75,19,11,8.25
23469,CARD HOLDER LOVE BIRD SMALL,1355.24,332,72,4.643611111111111
23470,CARD HOLDER LOVE BIRD LARGE,1448,230,83,6.817469879518073
23471,SIX DRAWER OFFICE TIDY,616.79,65,27,10.162592592592592
23472,NINE DRAWER OFFICE TIDY,894.42,58,33,16.09060606060606
23473,WOODLAND SMALL RED FELT HEART,552.02,678,51,0.9533333333333333
23474,WOODLAND SMALL BLUE FELT HEART,270.96,312,37,1.0405263157894735
23475,WOODLAND SMALL PINK FELT HEART,242.17999999999998,286,31,0.9590322580645161
23476,WOODLAND LARGE RED FELT HEART,264.72,205,22,1.47
23477,WOODLAND LARGE BLUE FELT HEART,123.47,92,13,1.7153846153846153
23478,WOODLAND LARGE PINK FELT HEART,324.40000000000003,285,13,1.513076923076923
23479,WIRE EGG BASKET,872.38,113,44,8.266590909090908
23480,MINI LIGHTS WOODLAND MUSHROOMS,6719.14,1798,215,4.428761467889908
23481,PEARLISED IVORY HEART SMALL,281.17,228,29,1.28125
23482,PEARLISED IVORY HEART LARGE,661.02,418,39,1.7658974358974358
23483,HANGING  BUTTERFLY T-LIGHT HOLDER,1621.36,1316,72,2.424931506849315
23484,HEART TRELLIS TRIPLE T-LIGHT HOLDER,395.11,129,30,3.8125806451612902
23484,HEART TRELLISTRIPLE T-LIGHT HOLDER,152.24,56,5,2.81
23485,BOTANICAL GARDENS WALL CLOCK,5585.72,251,76,24.827894736842104
23486,ANTIQUE HEART SHELF UNIT,3991.5699999999997,265,70,17.909142857142857
23487,SWEET HEART CAKE CARRIER,735.88,74,41,10.395853658536584
23489,"GARLAND, VINTAGE BELLS",265.88,92,10,2.89
23489,VINTAGE BELLS GARLAND,2443.35,821,149,3.2428387096774194
23490,T-LIGHT HOLDER HANGING LOVE BIRD,2032.77,542,101,3.9612871287128715
23491,VINTAGE JINGLE BELLS HEART,1897.76,228,78,8.462151898734177
23492,VINTAGE JINGLE BELLS WREATH,635.38,76,28,8.549285714285714
23493,VINTAGE DOILY TRAVEL SEWING KIT,8497.98,3964,415,2.156320754716981
23494,VINTAGE DOILY DELUXE SEWING KIT,5056.51,759,200,6.834328358208955
23495,SET OF 3 PANTRY WOODEN SPOONS,306.66,225,41,1.7221951219512195
23496,PANTRY KITCHEN THERMOMETER,154.52,112,31,1.562258064516129
23497,CLASSIC CHROME BICYCLE BELL,3561.22,2486,192,1.6273096446700508
23497,CLASSIC CROME BICYCLE BELL,77.4,60,2,1.35
23498,CLASSIC BICYCLE CLIPS,2372.68,1640,99,1.6579411764705883
23499,SET 12 VINTAGE DOILY CHALK,586.23,1312,110,0.4831858407079646
23500,KEY RING BASEBALL BOOT ASSORTED,2038.33,1626,98,1.3861764705882353
23501,KEY RING BASEBALL BOOT UNION JACK,2217.87,1821,112,1.4955263157894736
23502,PLAYING CARDS VINTAGE DOILEY,16.25,13,2,1.25
23502,PLAYING CARDS VINTAGE DOILY,880.16,701,92,1.3027956989247311
23503,PLAYING CARDS KEEP CALM & CARRY ON,4860.55,3643,335,1.2792982456140352
23504,PLAYING CARDS JUBILEE UNION JACK,2848.89,1927,208,1.3483410138248848
23505,PLAYING CARDS I LOVE LONDON,1651.29,1200,115,1.3546153846153846
23506,MINI PLAYING CARDS SPACEBOY,1129.1200000000001,2723,146,0.4626490066225165
23507,MINI PLAYING CARDS BUFFALO BILL,1155.67,2882,119,0.47346456692913386
23508,MINI PLAYING CARDS DOLLY GIRL,1163.45,2627,120,0.4665625
23509,MINI PLAYING CARDS FUN FAIR,451.46,1062,65,0.4865151515151515
23510,MINI PLAYING CARDS GYMKHANA,1118.8,2521,120,0.4972
23511,EMBROIDERED RIBBON REEL EMILY,1252.01,571,98,2.330909090909091
23512,EMBROIDERED RIBBON REEL ROSIE,975.24,500,57,2.3164912280701753
23513,EMBROIDERED RIBBON REEL SUSIE,1101.78,560,69,2.3092753623188407
23514,EMBROIDERED RIBBON REEL SALLY,964.91,472,73,2.3528767123287673
23515,EMBROIDERED RIBBON REEL DAISY,1164.98,579,71,2.3925
23516,EMBROIDERED RIBBON REEL SOPHIE,1058.6,296,42,3.848181818181818
23517,EMBROIDERED RIBBON REEL REBECCA,996.38,334,63,3.448095238095238
23518,EMBROIDERED RIBBON REEL RACHEL,963.07,355,43,3.1006976744186048
23519,EMBROIDERED RIBBON REEL CLAIRE,792.31,224,24,4.484583333333333
23520,EMBROIDERED RIBBON REEL RUBY,600.55,167,32,3.9675
23521,CAT AND BIRD WALL ART,323.64,270,4,2.005
23521,WALL ART CAT AND BIRD,469.73,143,40,4.424
23522,DOG AND BALL WALL ART,425.87999999999994,252,4,2.26
23522,WALL ART DOG AND BALL,301.56,102,28,3.8835714285714285
23523,TREASURE AHOY WALL ART,810.96,264,15,3.574
23523,WALL ART TREASURE AHOY,340.35,90,25,4.1584
23524,HORSE & PONY WALL ART,774.8100000000001,250,16,3.585
23524,WALL ART HORSE & PONY,760.32,225,46,4.593478260869565
23525,BUFFALO BILL WALL ART,830.22,242,15,3.6886666666666668
23525,WALL ART BUFFALO BILL,1011.1,334,37,4.367837837837838
23526,DOG LICENCE WALL ART,2057.8399999999997,404,28,5.737857142857143
23526,WALL ART DOG LICENCE,3939.76,604,114,8.880260869565218
23527,ANIMALS AND NATURE WALL ART,901.47,261,16,3.6925
23527,WALL ART ANIMALS AND NATURE,504.59000000000003,153,31,4.163870967741936
23528,SPACEBOY WALL ART,885.9000000000001,306,13,3.582307692307692
23528,WALL ART SPACEBOY,618.59,173,37,5.19972972972973
23529,DOLLY GIRL WALL ART,1055.94,318,11,3.609090909090909
23529,WALL ART DOLLY GIRL,956.0500000000001,319,26,4.647307692307693
23530,WALL ART ONLY ONE PERSON,4406.57,1050,86,5.5848837209302324
23530,"WALL ART,ONLY ONE PERSON",29.700000000000003,6,1,4.95
23531,WALL ART BIG LOVE,5538.26,976,112,7.661681415929204
23532,WALL ART WORK REST AND PLAY,901.58,210,31,5.301612903225807
23533,WALL ART GARDEN HAVEN,998.64,215,36,6.166944444444445
23534,STOP FOR TEA WALL ART,2554.85,515,40,5.7715000000000005
23534,WALL ART STOP FOR TEA,6036.2,869,219,7.867545454545455
23535,BICYCLE SAFTEY WALL ART,2371.94,458,39,5.782307692307692
23535,WALL ART BICYCLE SAFETY,5948.2,844,172,7.860231213872833
23535,WALL ART BICYCLE SAFTEY,114.14999999999999,21,3,5.75
23536,VILLAGE SHOW WALL ART,2048.62,382,17,5.722941176470588
23536,WALL ART VILLAGE SHOW,1369.71,240,67,7.079253731343284
23537,I LOVE LONDON WALL ART,59.400000000000006,12,2,4.95
23537,WALL ART I LOVE LONDON,521.73,99,32,7.0649999999999995
23538,WALL ART VINTAGE HEART,1329.54,331,32,5.7790625
23539,"WALL ART , LOVES' SECRET",47.6,8,2,5.95
23539,WALL ART LOVES' SECRET,1180.3500000000001,239,39,6.626250000000001
23540,"WALL ART , THE MAGIC FOREST",13.9,2,1,6.95
23540,WALL ART THE MAGIC FOREST,933.16,148,13,8.537692307692309
23541,"WALL ART ,PUDDINGS",44.7,6,1,7.45
23541,WALL ART CLASSIC PUDDINGS,6762.71,864,150,9.736866666666666
23542,70'S ALPHABET WALL ART,1026.6,148,14,7.967142857142857
23542,WALL ART 70'S ALPHABET,2757.06,356,74,10.14864864864865
23543,KEEP CALM WALL ART,2015.97,269,20,7.9465
23543,WALL ART KEEP CALM,4994.79,967,83,8.668470588235294
23544,WALL ART MID CENTURY MODERN,1007.53,163,19,7.484736842105264
23545,WRAP RED DOILEY,159.6,380,16,0.42
23545,WRAP RED VINTAGE DOILY,866,2100,68,0.41884057971014493
23546,WRAP PAISLEY PARK,1365,3250,120,0.42
23547,WRAP FLOWER SHOP,661.5,1575,62,0.42
23548,WRAP MAGIC FOREST,451.5,1075,43,0.42
23549,WRAP BIRD GARDEN,548.1,1305,52,0.42
23550,WRAP ALPHABET POSTER,763.1,1855,64,0.41875
23551,PACK OF 12 PAISLEY PARK TISSUES,839.8399999999999,1840,136,0.5168115942028986
23552,BICYCLE PUNCTURE REPAIR KIT,3881.91,1863,116,2.2640650406504066
23553,LANDMARK FRAME CAMDEN TOWN,6444.65,568,68,13.302205882352942
23554,LANDMARK FRAME OXFORD STREET,4805.53,422,57,13.04701754385965
23555,LANDMARK FRAME NOTTING HILL,4780.57,421,50,12.897450980392156
23556,LANDMARK FRAME COVENT GARDEN,4937.01,436,53,12.61811320754717
23557,LANDMARK FRAME BAKER STREET,3930.27,350,32,13.181875
23558,LANDMARK FRAME LONDON BRIDGE,4703.87,415,52,13.125384615384615
23559,WOODLAND BUNNIES LOLLY MAKERS,1482.41,649,124,2.8688709677419353
23560,SET OF 6 RIBBONS COUNTRY STYLE,499.18,172,26,3.543846153846154
23561,SET OF 6 RIBBONS PARTY,476,170,16,3.40875
23562,SET OF 6 RIBBONS PERFECTLY PRETTY,724.59,251,43,3.2853488372093023
23564,EGG CUP MILKMAID INGRID,841.31,644,76,1.7567105263157894
23565,EGG CUP MILKMAID HELGA,586.31,410,63,1.8453968253968254
23566,EGG CUP MILKMAID HEIDI,1156.93,881,83,1.7697590361445783
23567,EGG CUP HENRIETTA HEN PINK,291.58,211,37,1.823157894736842
23568,EGG CUP HENRIETTA HEN CREAM,787.52,630,48,1.7454166666666666
23569,TRADTIONAL ALPHABET STAMP SET,4717.66,954,192,5.3034693877551025
23570,TRADITIONAL PICK UP STICKS GAME,4931.87,2772,276,1.431118881118881
23571,TRADITIONAL NAUGHTS & CROSSES,6406.91,2841,257,1.8921374045801527
23574,PACKING CHARGE,90,12,12,7.5
23575,SNACK TRAY PAISLEY PARK,367.34999999999997,179,32,2.5823529411764707
23576,SNACK TRAY RED VINTAGE DOILY,400.03999999999996,198,37,2.4010526315789473
23578,SNACK TRAY RED GINGHAM,125.72,60,14,2.4171428571428573
23579,SNACK TRAY I LOVE LONDON,358.75,169,35,2.6265714285714283
23580,SNACK TRAY HAPPY FOREST,234.92,116,25,2.2116
23581,JUMBO BAG PAISLEY PARK,11361.23,4900,336,2.2581632653061225
23582,VINTAGE DOILY JUMBO BAG RED,9985.81,4682,257,2.2169230769230768
23583,LUNCH BAG PAISLEY PARK,5480.83,3375,324,1.8025075528700905
23597,PAPER BUNTING PAISLEY PARK,661.37,243,30,3.194
23598,PAPER BUNTING VINTAGE PARTY,1215.5300000000002,427,47,3.2351063829787234
23601,SET 10 CARDS SNOWY SNOWDROPS  17100,19.92,8,4,2.49
23602,SET 10 CARDS 3 WISE MEN 17107,2.91,1,1,2.91
23603,SET 10 CARD KRAFT REINDEER 17084,49.800000000000004,20,14,2.49
23604,SET 10 MINI SANTA & SNOWMAN  17087,6.64,4,2,1.66
23605,SET 10 CARDS 12 DAYS OF XMAS 17059,11.64,4,1,2.91
23607,SET 10 CARDS HATS & STOCKINGS 17081,13.28,8,7,1.66
23608,SET 10 CARDS RUDOLPHS NOSE 17097,11.64,4,3,2.91
23609,SET 10 CARDS SNOWY ROBIN 17099,2.91,1,1,2.91
23610,SET 10 CARDS CHRISTMAS ROBIN 17095,6.24,3,3,2.08
23611,SET 10 CARDS RED RIDING HOOD 17214,99.60000000000001,40,16,2.49
23612,SET 10 MINICARDS CUTE SNOWMAN 17071,8.299999999999999,5,2,1.66
23613,SET 10 XMAS CARDS & BADGES 17070,27.39,11,6,2.49
23614,SET 10 CARDS 12 DAYS WRAP  17058,86.58,26,11,3.33
23615,SET 10 CARDS PRINTED GRAPHIC 17219,9.96,4,4,2.49
23616,SET 10 CARDS JINGLE BELLS 17217,19.92,8,7,2.49
23617,SET 10 CARDS SWIRLY XMAS TREE 17104,5.82,2,1,2.91
23619,SET 10 CARDS POINSETTIA 17093,9.96,4,2,2.49
23620,SET 10 CARDS PERFECT POST 17090,24.900000000000002,10,7,2.49
23621,SET 10 CARDS DAVID'S MADONNA 17074,14.940000000000001,6,4,2.49
23623,SET 10 CARD CHRISTMAS WELCOME 17112,23.28,8,6,2.91
23624,SET 10 CARD PERFECT NATIVITY 17089,9.96,4,4,2.49
23625,SET 6 CARDS SPARKLY REINDEER 17262,44.910000000000004,9,4,4.99
23626,SET 10 CARDS DINKY TREE 17076,107.07000000000001,43,16,2.49
23627,SET 10 CARDS XMAS GRAPHIC  17218,17.43,7,2,2.49
23628,SET 10 CARDS TRIANGLE ICONS  17220,2.91,1,1,2.91
23629,SET 10 CARDS DRESSING UP 17077,59.760000000000005,24,10,2.49
23630,SET 10 CARDS HANGING BAUBLES 17080,5.48,2,2,2.74
23632,SET 10 CARDS CHEERFUL ROBIN 17065,31.200000000000003,15,10,2.08
23633,SET 10 CARDS WORLD CHILDREN 17067,7.470000000000001,3,3,2.49
23634,SET 10 CARDS XMAS CHOIR 17068,14.55,5,5,2.91
23635,SET 10 CARDS CHRISTMAS HOLLY  17259,12.48,3,3,4.16
23636,SET 10 CARDS WISHING TREE 17116,26.19,9,7,2.91
23637,SET 10 CARDS OUT OF ORDER 17216,27.39,11,9,2.49
23638,SET 10 CARDS ROBIN WATERPUMP  17096,5.82,2,2,2.91
23639,SET 10 CARDS MAGICAL TREE 17086,13.32,4,4,3.33
23640,SET 10 CARDS SCOTTIE DOG 17211,22.410000000000004,9,8,2.49
23643,SET 10 CARDS CHRISTMAS BAUBLE 16954,3.33,1,1,3.33
23644,SET 10 CARDS CHRISTMAS TREE 16955,16.65,5,5,3.33
23645,SET 10 CHRISTMAS CARDS HOHOHO 16956,22.410000000000004,9,4,2.49
23646,SET 10 CARDS JINGLE BELLS 16957,19.92,8,5,2.49
23649,SET 10 CARDS DECK THE HALLS 16960,4.98,2,2,2.49
23650,SET 10 CARDS FILIGREE BAUBLE 16961,9.96,4,4,2.49
23652,SET 10 CARD CHRISTMAS STAMPS 16963,5.82,2,1,2.91
23654,SET 10 CARD SNOWMAN 16965,12.450000000000001,5,4,2.49
23660,HENRIETTA HEN MUG,514.8599999999999,294,41,2.254878048780488
23661,MILK MAIDS MUG,373.78999999999996,207,32,2.251212121212121
23664,FLOWER SHOP DESIGN MUG,1.65,1,1,1.65
23681,LUNCH BAG RED VINTAGE DOILY,2525.04,1576,132,1.8662406015037594
23691,KEEP CALM BIRTHDAY WRAP,21,50,2,0.42
23691,WRAP KEEP CALM BIRTHDAY,460.5,1125,36,0.41833333333333333
23692,WRAP A PRETTY THANK YOU,21,50,2,0.42
23694,PAISLEY PARK CARD,165.07999999999998,376,41,0.5885365853658536
23695,DOILY THANK YOU CARD,313.24,741,57,0.5042105263157894
23697,A PRETTY THANK YOU CARD,194.57999999999998,456,35,0.5208333333333333
23702,High Resolution Image,27,4,3,8.5
35001G,HAND OPEN SHAPE GOLD,677.34,198,30,3.6971875
35001W,HAND OPEN SHAPE DECO.WHITE,270.02000000000004,92,5,3.084
35004B,SET OF 3 BLACK FLYING DUCKS,2879.01,565,110,6.283423423423423
35004C,SET OF 3 COLOURED  FLYING DUCKS,1871.75,391,38,5.239473684210527
35004G,SET OF 3 GOLD FLYING DUCKS,454.65,127,21,5.35
